PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
FLR05F502,,,3086,Plastics Foam Products
FLR05F504,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,2899,Chemical Preparations
FLR05F505,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F506,322211,Corrugated and Solid Fiber Box Manufacturing,2653,Corrugated And Solid Fiber Boxes
FLR05F507,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,3292,Asbestos Products
FLR05F512,,,4213,"Trucking, Except Local"
FLR05F515,,,3531,Construction Machinery
FLR05F516,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F517,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F518,,,4952,Sewerage Systems
FLR05F519,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F520,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F521,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F522,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F523,,,4952,Sewerage Systems
FLR05F524,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F527,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
FLR05F530,,,1422,Crushed And Broken Limestone
FLR05F531,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F532,441330,Automotive Parts and Accessories Retailers ,5015,"Motor Vehicle Parts, Used"
FLR05F533,,,3089,Plastics Products
FLR05F535,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F537,336612,Boat Building,3732,Boat Building And Repairing
FLR05F538,441310,Automotive Parts and Accessories Stores,5015,"Motor Vehicle Parts, Used"
FLR05F539,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F541,483212,Inland Water Passenger Transportation,4489,Water Passenger Transportation
FLR05F542,332710,Machine Shops,3599,Industrial Machinery
FLR05F543,,,4493,Marinas
FLR05F544,,,5015,"Motor Vehicle Parts, Used"
FLR05F545,327332,Concrete Pipe Manufacturing,3272,Concrete Products
FLR05F546,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F548,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F549,713930,Marinas,4493,Marinas
FLR05F550,311919,Other Snack Food Manufacturing,2096,Potato Chips And Similar Snacks
FLR05F554,,,4491,Marine Cargo Handling
FLR05F555,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F556,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F557,,,4215,"Courier Services, Except By Air"
FLR05F558,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F559,,,4493,Marinas
FLR05F561,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F563,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F564,336612,Boat Building,3731,Ship Building And Repairing
FLR05F565,327332,Concrete Pipe Manufacturing,3272,Concrete Products
FLR05F567,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F569,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F570,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F571,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
FLR05F572,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F573,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F574,425120,Wholesale Trade Agents and Brokers,5093,Scrap And Waste Materials
FLR05F575,,,4493,Marinas
FLR05F576,481111,Scheduled Passenger Air Transportation,4512,"Air Transportation, Scheduled"
FLR05F577,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F578,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F580,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F582,,,4493,Marinas
FLR05F583,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F584,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",4213,"Trucking, Except Local"
FLR05F585,,,2851,Paints And Allied Products
FLR05F591,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F592,,,4491,Marine Cargo Handling
FLR05F593,,,4491,Marine Cargo Handling
FLR05F594,,,4522,"Air Transportation, Nonscheduled"
FLR05F595,481111,Scheduled Passenger Air Transportation,4512,"Air Transportation, Scheduled"
FLR05F598,333611,Turbine and Turbine Generator Set Units Manufacturing,3511,Turbines And Turbine Generator Sets
FLR05F601,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F602,326160,Plastics Bottle Manufacturing,3085,Plastics Bottles
FLR05F603,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F604,,,3081,Unsupported Plastics Film & Sheet
FLR05F605,322211,Corrugated and Solid Fiber Box Manufacturing,2653,Corrugated And Solid Fiber Boxes
FLR05F607,327390,Other Concrete Product Manufacturing,3272,Concrete Products
FLR05F608,,,5015,"Motor Vehicle Parts, Used"
FLR05F609,326199,All Other Plastics Product Manufacturing,3089,Plastics Products
FLR05F611,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F612,,,4493,Marinas
FLR05F613,332912,Fluid Power Valve and Hose Fitting Manufacturing,3728,Aircraft Parts And Equipment
FLR05F614,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F615,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F616,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F617,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F619,325612,Polish and Other Sanitation Good Manufacturing,2842,Polishes And Sanitation Goods
FLR05F620,,,4491,Marine Cargo Handling
FLR05F624,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F625,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F626,,,4952,Sewerage Systems
FLR05F627,336611,Ship Building and Repairing,3731,Ship Building And Repairing
FLR05F628,,,5015,"Motor Vehicle Parts, Used"
FLR05F629,,,4011,"Railroads, Line-Haul Operating"
FLR05F632,713930,Marinas,4493,Marinas
FLR05F633,212324,Kaolin and Ball Clay Mining,3295,"Minerals, Ground Or Treated"
FLR05F634,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F636,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F640,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F642,488119,Other Airport Operations,4581,"Airports, Flying Fields, & Services"
FLR05F643,,,4493,Marinas
FLR05F649,322110,Pulp Mills,2611,Pulp Mills
FLR05F651,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F652,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F653,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F654,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F655,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F656,562213,Solid Waste Combustors and Incinerators,4911,Electric Services
FLR05F658,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F660,485320,Limousine Service,4119,Local Passenger Transportation
FLR05F661,485320,Limousine Service,4119,Local Passenger Transportation
FLR05F662,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F663,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F664,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F665,,,4952,Sewerage Systems
FLR05F666,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F667,,,4952,Sewerage Systems
FLR05F668,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F669,,,4952,Sewerage Systems
FLR05F670,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F671,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F677,,,3429,"Hardware, Not Elsewhere Classified"
FLR05F678,,,4225,General Warehousing And Storage
FLR05F679,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F680,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F681,326122,Plastics Pipe and Pipe Fitting Manufacturing,3084,Plastics Pipe
FLR05F684,,,5171,Petroleum Bulk Stations & Terminals
FLR05F685,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F687,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F689,,,5171,Petroleum Bulk Stations & Terminals
FLR05F690,493120,Refrigerated Warehousing and Storage,4226,Special Warehousing And Storage
FLR05F694,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F695,,,4952,Sewerage Systems
FLR05F699,,,3812,Search And Navigation Equipment
FLR05F700,321211,Hardwood Veneer and Plywood Manufacturing,2435,Hardwood Veneer And Plywood
FLR05F703,,,2033,Canned Fruits And Vegetables
FLR05F704,487990,"Scenic and Sightseeing Transportation, Other",4522,"Air Transportation, Nonscheduled"
FLR05F705,336612,Boat Building,3732,Boat Building And Repairing
FLR05F706,323111,Commercial Printing [except Screen and Books],2752,"Commercial Printing, Lithographic"
FLR05F708,,,4493,Marinas
FLR05F709,,,3469,Metal Stampings
FLR05F711,,,4581,"Airports, Flying Fields, & Services"
FLR05F712,713930,Marinas,4493,Marinas
FLR05F714,484230,"Specialized Freight [except Used Goods] Trucking, Long-Distance",4213,"Trucking, Except Local"
FLR05F715,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F716,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F717,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F718,,,2869,Industrial Organic Chemicals
FLR05F719,,,2491,Wood Preserving
FLR05F721,,,2491,Wood Preserving
FLR05F722,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F723,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F724,,,5093,Scrap And Waste Materials
FLR05F726,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F727,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F728,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F729,811490,Other Personal and Household Goods Repair and Maintenance,3732,Boat Building And Repairing
FLR05F730,311421,Fruit and Vegetable Canning,2033,Canned Fruits And Vegetables
FLR05F731,492110,Couriers and Express Delivery Services,4513,Air Courier Services
FLR05F732,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F733,,,4493,Marinas
FLR05F735,326150,Urethane and Other Foam Product [except Polystyrene] Manufacturing,3086,Plastics Foam Products
FLR05F736,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F738,,,5015,"Motor Vehicle Parts, Used"
FLR05F739,713930,Marinas,4493,Marinas
FLR05F742,493110,General Warehousing and Storage,4226,Special Warehousing And Storage
FLR05F743,,,3479,Metal Coating And Allied Services
FLR05F744,,,5093,Scrap And Waste Materials
FLR05F745,488111,Air Traffic Control,4581,"Airports, Flying Fields, & Services"
FLR05F746,,,5093,Scrap And Waste Materials
FLR05F747,,,5093,Scrap And Waste Materials
FLR05F748,,,3441,Fabricated Structural Metal
FLR05F749,,,5093,Scrap And Waste Materials
FLR05F751,326160,Plastics Bottle Manufacturing,3085,Plastics Bottles
FLR05F752,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F753,511110,Newspaper Publishers,2711,Newspapers
FLR05F755,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F756,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F759,336414,Guided Missile and Space Vehicle Manufacturing,3761,Guided Missiles And Space Vehicles
FLR05F760,327390,Other Concrete Product Manufacturing,3272,Concrete Products
FLR05F761,485113,Bus and Other Motor Vehicle Transit Systems,4111,Local And Suburban Transit
FLR05F762,336612,Boat Building,3732,Boat Building And Repairing
FLR05F763,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F765,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F766,,,4953,Refuse Systems
FLR05F767,321920,Wood Container and Pallet Manufacturing,2499,Wood Products
FLR05F768,,,3949,Sporting And Athletic Goods
FLR05F771,,,3679,Electronic Components
FLR05F777,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
FLR05F778,,,3271,Concrete Block And Brick
FLR05F779,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
FLR05F781,621910,Ambulance Services,4522,"Air Transportation, Nonscheduled"
FLR05F782,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F783,,,2491,Wood Preserving
FLR05F784,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F789,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F790,,,5015,"Motor Vehicle Parts, Used"
FLR05F791,336612,Boat Building,3732,Boat Building And Repairing
FLR05F792,327390,Other Concrete Product Manufacturing,3272,Concrete Products
FLR05F793,211111,Crude Petroleum and Natural Gas Extraction,1311,Crude Petroleum And Natural Gas
FLR05F794,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F795,336612,Boat Building,3732,Boat Building And Repairing
FLR05F796,332311,Prefabricated Metal Building and Component Manufacturing,3444,Sheet Metal Work
FLR05F797,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F798,,,4581,"Airports, Flying Fields, & Services"
FLR05F800,,,5093,Scrap And Waste Materials
FLR05F802,488210,Support Activities for Rail Transportation,4013,Switching And Terminal Services
FLR05F803,488210,Support Activities for Rail Transportation,4013,Switching And Terminal Services
FLR05F806,484110,"General Freight Trucking, Local",4013,Switching And Terminal Services
FLR05F808,,,3441,Fabricated Structural Metal
FLR05F809,,,5093,Scrap And Waste Materials
FLR05F811,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
FLR05F812,,,5093,Scrap And Waste Materials
FLR05F813,,,4212,"Local Trucking, Without Storage"
FLR05F814,,,4212,"Local Trucking, Without Storage"
FLR05F815,562111,Solid Waste Collection,4212,"Local Trucking, Without Storage"
FLR05F820,713930,Marinas,4493,Marinas
FLR05F821,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F822,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F823,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05F824,492110,Couriers and Express Delivery Services,4215,"Courier Services, Except By Air"
FLR05F825,493110,General Warehousing and Storage,4226,Special Warehousing And Storage
FLR05F826,327390,Other Concrete Product Manufacturing,3272,Concrete Products
FLR05F827,484110,"General Freight Trucking, Local",4013,Switching And Terminal Services
FLR05F828,336612,Boat Building,3732,Boat Building And Repairing
FLR05F831,811420,Reupholstery and Furniture Repair,4581,"Airports, Flying Fields, & Services"
FLR05F832,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F833,,,4493,Marinas
FLR05F834,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F837,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
FLR05F838,332710,Machine Shops,3599,Industrial Machinery
FLR05F839,336611,Ship Building and Repairing,3731,Ship Building And Repairing
FLR05F840,212390,Other Nonmetallic Mineral Mining and Quarrying ,3295,"Minerals, Ground Or Treated"
FLR05F841,492110,Couriers and Express Delivery Services,4513,Air Courier Services
FLR05F842,481111,Scheduled Passenger Air Transportation,4512,"Air Transportation, Scheduled"
FLR05F843,336612,Boat Building,3732,Boat Building And Repairing
FLR05F844,332812,"Metal Coating, Engraving [Except Jewelry and Silverware], and Allied Services To Manufacturers",3479,Metal Coating And Allied Services
FLR05F845,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
FLR05F846,,,4212,"Local Trucking, Without Storage"
FLR05F848,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F850,485310,Taxi and Ridesharing Services,4121,Taxicabs
FLR05F851,332312,Fabricated Structural Metal Manufacturing,3441,Fabricated Structural Metal
FLR05F852,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F853,321114,Wood Preservation,2491,Wood Preserving
FLR05F855,327992,Ground Or Treated Mineral and Earth Manufacturing,3295,"Minerals, Ground Or Treated"
FLR05F857,326150,Urethane and Other Foam Product [except Polystyrene] Manufacturing,3086,Plastics Foam Products
FLR05F858,485113,Bus and Other Motor Vehicle Transit Systems,4111,Local And Suburban Transit
FLR05F859,713930,Marinas,4493,Marinas
FLR05F860,713930,Marinas,4493,Marinas
FLR05F861,325520,Adhesive Manufacturing,2891,Adhesives And Sealants
FLR05F863,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F866,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F868,336412,Aircraft Engine and Engine Parts Manufacturing,3724,Aircraft Engines And Engine Parts
FLR05F869,325320,Pesticide and Other Agricultural Chemical Manufacturing,2879,Agricultural Chemicals
FLR05F873,562211,Hazardous Waste Treatment and Disposal,4953,Refuse Systems
FLR05F875,,,4212,"Local Trucking, Without Storage"
FLR05F876,312111,Soft Drink Manufacturing,2086,Bottled And Canned Soft Drinks
FLR05F877,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F878,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F879,312111,Soft Drink Manufacturing,2086,Bottled And Canned Soft Drinks
FLR05F880,562211,Hazardous Waste Treatment and Disposal,4953,Refuse Systems
FLR05F881,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F882,493110,General Warehousing and Storage,4226,Special Warehousing And Storage
FLR05F885,322211,Corrugated and Solid Fiber Box Manufacturing,2653,Corrugated And Solid Fiber Boxes
FLR05F886,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F887,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F888,,,4225,General Warehousing And Storage
FLR05F889,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F890,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F891,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F892,,,4225,General Warehousing And Storage
FLR05F893,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F894,312111,Soft Drink Manufacturing,2086,Bottled And Canned Soft Drinks
FLR05F895,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F896,484210,Used Household and Office Goods Moving,4214,Local Trucking With Storage
FLR05F897,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F898,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F900,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F903,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F904,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F905,493110,General Warehousing and Storage,4225,General Warehousing And Storage
FLR05F906,811310,Commercial & Industrial Machinery & Equipment [except Automotive & Electronic] Repair & Maintenance,7623,Refrigeration Service And Repair
FLR05F907,221320,Sewage Treatment Facilities,4952,Sewerage Systems
FLR05F908,,,3561,Pumps And Pumping Equipment
FLR05F909,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F910,331221,Rolled Steel Shape Manufacturing,3316,Cold Finishing Of Steel Shapes
FLR05F912,,,3499,Fabricated Metal Products
FLR05F913,325510,Paint and Coating Manufacturing,2851,Paints And Allied Products
FLR05F914,,,2834,Pharmaceutical Preparations
FLR05F915,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F916,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F917,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F918,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F919,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F921,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F922,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F923,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F924,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F925,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F926,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F927,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F929,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F931,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F932,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F933,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F934,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F935,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F936,484110,"General Freight Trucking, Local",4214,Local Trucking With Storage
FLR05F937,,,4493,Marinas
FLR05F938,336612,Boat Building,3732,Boat Building And Repairing
FLR05F939,492110,Couriers and Express Delivery Services,4215,"Courier Services, Except By Air"
FLR05F941,,,3241,"Cement, Hydraulic"
FLR05F942,,,3241,"Cement, Hydraulic"
FLR05F945,336612,Boat Building,3732,Boat Building And Repairing
FLR05F946,425120,Wholesale Trade Agents and Brokers,5093,Scrap And Waste Materials
FLR05F947,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F948,488310,Port and Harbor Operations,4491,Marine Cargo Handling
FLR05F949,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05F950,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F951,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F952,332312,Fabricated Structural Metal Manufacturing,3441,Fabricated Structural Metal
FLR05F958,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F959,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F963,326130,"Laminated Plastics Plate, Sheet [except Packaging], and Shape Manufacturing",3083,Laminated Plastics Plate & Sheet
FLR05F964,484121,"General Freight Trucking, Long-Distance, Truckload",4213,"Trucking, Except Local"
FLR05F965,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F966,425110,Business to Business Electronic Markets,5015,"Motor Vehicle Parts, Used"
FLR05F967,,,2951,Asphalt Paving Mixtures And Blocks
FLR05F968,488190,Other Support Activities for Air Transportation,4581,"Airports, Flying Fields, & Services"
FLR05F969,,,3441,Fabricated Structural Metal
FLR05F971,425120,Wholesale Trade Agents and Brokers,5015,"Motor Vehicle Parts, Used"
FLR05F972,562212,Solid Waste Landfill,4953,Refuse Systems
FLR05F976,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F978,211112,Natural Gas Liquid Extraction,2819,Industrial Inorganic Chemicals
FLR05F979,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F980,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05F984,332312,Fabricated Structural Metal Manufacturing,3441,Fabricated Structural Metal
FLR05F985,484110,"General Freight Trucking, Local",4212,"Local Trucking, Without Storage"
FLR05F986,312111,Soft Drink Manufacturing,2086,Bottled And Canned Soft Drinks
FLR05F987,327331,Concrete Block and Brick Manufacturing,3271,Concrete Block And Brick
FLR05F988,811420,Reupholstery and Furniture Repair,4581,"Airports, Flying Fields, & Services"
FLR05F989,481111,Scheduled Passenger Air Transportation,4512,"Air Transportation, Scheduled"
FLR05F992,,,5015,"Motor Vehicle Parts, Used"
FLR05F994,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05F995,,,5015,"Motor Vehicle Parts, Used"
FLR05F996,212312,Crushed and Broken Limestone Mining and Quarrying,1422,Crushed And Broken Limestone
FLR05F997,,,2834,Pharmaceutical Preparations
FLR05F998,713930,Marinas,4493,Marinas
FLR05F999,441222,Boat Dealers,3732,Boat Building And Repairing
FLR05G000,441222,Boat Dealers,5551,Boat Dealers
FLR05G002,423930,Recyclable Material Merchant Wholesalers,5093,Scrap And Waste Materials
FLR05G004,332312,Fabricated Structural Metal Manufacturing,3441,Fabricated Structural Metal
FLR05G005,325991,Custom Compounding Of Purchased Resins,3087,Custom Compound Purchased Resins
FLR05G006,,,3841,Surgical And Medical Instruments
FLR05G007,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05G009,482111,Line-Haul Railroads,4011,"Railroads, Line-Haul Operating"
FLR05G010,713930,Marinas,4493,Marinas
FLR05G011,325991,Custom Compounding Of Purchased Resins,3087,Custom Compound Purchased Resins
FLR05G012,326121,Unlaminated Plastics Profile Shape Manufacturing,3089,Plastics Products
FLR05G013,311612,Meat Processed From Carcasses,2013,Sausages And Other Prepared Meats
FLR05G014,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",4213,"Trucking, Except Local"
FLR05G016,322212,Folding Paperboard Box Manufacturing,2657,Folding Paperboard Boxes
FLR05G017,211112,Natural Gas Liquid Extraction,2819,Industrial Inorganic Chemicals
FLR05G020,713930,Marinas,4493,Marinas
FLR05G023,325314,Fertilizer [Mixing Only] Manufacturing,2875,"Fertilizers, Mixing Only"
FLR05G024,424710,Petroleum Bulk Stations and Terminals,5171,Petroleum Bulk Stations & Terminals
FLR05G025,423140,Motor Vehicle Parts [Used] Merchant Wholesalers,5015,"Motor Vehicle Parts, Used"
FLR05G026,484110,"General Freight Trucking, Local",4212,"Local Trucking, Without Storage"
FLR05G028,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
FLR05G029,324121,Asphalt Paving Mixture and Block Manufacturing,2951,Asphalt Paving Mixtures And Blocks
